indice,id_producto,nombre_producto,hexadecimal,categoria_prenda,subcategoria_prenda,adventurous,weather,style,application,print,basic,nivel,subnivel
4055,70225642-5ee5-494c-b22b-d7b319d5fa0e,Sessa Shirt two ,ECE9D6,outerwear,chanel,3,warm_season,classic,work,smooth,False,4,4.1
4056,70225642-5ee5-494c-b22b-d7b319d5fa0e,Sessa Shirt two ,00008b,outerwear,chanel,3,warm_season,classic,work,smooth,False,4,4.1
4057,1cca08a0-d4be-44b4-9970-0ddbc70cb9af,Happy Skirt belt ,164A0A,skirt,straight,2,cold_season,classic,work,smooth,False,2,2.1
4058,924fbfc8-07fe-4424-adf8-e89a730f857d,Leo Dress moi ,000081,dress,puff,4,warm_season,street,freetime,animal_print,False,1,1.1
4059,ec5678e9-9788-47e8-9f38-8af2f01f0fc9,Majolica Shirt look ,D3D3D3,top,shirt,2,warm_season,classic,work,vertical_stripes,False,3,3.1
4060,ec5678e9-9788-47e8-9f38-8af2f01f0fc9,Majolica Shirt look ,000000,top,shirt,2,warm_season,classic,work,vertical_stripes,False,3,3.1
4061,ec5678e9-9788-47e8-9f38-8af2f01f0fc9,Majolica Shirt look ,000081,top,shirt,2,warm_season,classic,work,vertical_stripes,False,3,3.1
4062,7f10ba8b-278a-47dc-a20e-960e77aa9427,Majolica Jacket bomber ,000000,outerwear,bomber,3,warm_season,street,freetime,floral,False,4,4.1
4063,7b410584-a9d0-42a2-8b2c-4086452f9858,Majo Shirt print ,DFC8B2,top,blouse,3,warm_season,boho,freetime,animal_print,False,3,3.1
4086,981cd1ac-500d-4777-986d-1b3b97ffa64d,Hays Skirt ycoo ,00008b,skirt,knitted,3,warm,boho,freetime,floral,False,2,2.1
4087,9148ce66-542b-4b02-9d2c-39a223ab0571,Floun Pant charl ,C7A2A2,bottoms,straight,3,warm_season,boho,work,smooth,False,2,2.2
4088,9148ce66-542b-4b02-9d2c-39a223ab0571,Floun Pant charl ,00008b,bottoms,straight,3,warm_season,boho,work,smooth,False,2,2.2
4089,9148ce66-542b-4b02-9d2c-39a223ab0571,Floun Pant charl ,164A0A,bottoms,straight,3,warm_season,boho,work,smooth,False,2,2.2
4090,fc0673b1-4e63-4704-9b75-2cdcf5244325,Cute Short pant ,DFC8B2,bottoms,shorts,3,warm,boho,freetime,vertical_stripes,False,2,2.2
4108,5ca9a939-3822-44ac-b5f3-1d02e8a13422,French Jumpsuit bessie ,000000,top,sweatshirt,3,warm_season,classic,special_occasion,smooth,False,3,3.1
4109,97663b7c-6339-44e3-86e8-3dad0ab37c78,French Dress connection ,000000,dress,crossed,3,warm_season,boho,freetime,miniprint,False,1,1.1
4110,fd1329b5-d94e-4c12-841d-c16d3b35e3c3,Lucce Dress knit ,000000,dress,tight,4,warm_season,street,night,geometric,False,1,1.1
4111,fd1329b5-d94e-4c12-841d-c16d3b35e3c3,Lucce Dress knit ,DEB24C,dress,tight,4,warm_season,street,night,geometric,False,1,1.1
4112,fd1329b5-d94e-4c12-841d-c16d3b35e3c3,Lucce Dress knit ,FFFFFF,dress,tight,4,warm_season,street,night,geometric,False,1,1.1
4113,956572ed-7e72-4132-93a1-1f7621f54b67,Kate Pant mazarine ,0000FF,bottoms,jogger,3,warm_season,street,freetime,smooth,False,2,2.2
4120,f94018ac-8f99-4f4e-b206-83fbe51fedaa,Lusa Top knit ,000000,top,tops,3,warm_season,street,freetime,smooth,False,3,3.1
4121,f94018ac-8f99-4f4e-b206-83fbe51fedaa,Lusa Top knit ,D84936,top,tops,3,warm_season,street,freetime,smooth,False,3,3.1
4122,f94018ac-8f99-4f4e-b206-83fbe51fedaa,Lusa Top knit ,008000,top,tops,3,warm_season,street,freetime,smooth,False,3,3.1
4123,f94018ac-8f99-4f4e-b206-83fbe51fedaa,Lusa Top knit ,FFFFFF,top,tops,3,warm_season,street,freetime,smooth,False,3,3.1
4124,f94018ac-8f99-4f4e-b206-83fbe51fedaa,Lusa Top knit ,FFFF00,top,tops,3,warm_season,street,freetime,smooth,False,3,3.1
4162,aff923f8-a3eb-4d8d-a484-c7b3fabe8ea0,Esprit Pant culotte ,00008b,bottoms,culotte,2,warm_season,boho,freetime,smooth,False,2,2.2
4163,50af4f2a-99c5-48b4-b269-135f9389a794,Wide Jeans uni ,000000,bottoms,culotte,3,warm_season,minimal,work,smooth,False,2,2.2
4164,50af4f2a-99c5-48b4-b269-135f9389a794,Wide Jeans uni ,666633,bottoms,culotte,3,warm_season,minimal,work,smooth,False,2,2.2
4165,43b088c0-e0b4-4c20-9b97-c9444c3b215b,Pcdellys Jeans noos ,000081,bottoms,cigarette,2,warm_season,casual,work,smooth,False,2,2.2
4223,17044c72-392e-4403-adae-38926f4e82d5,Dots Jumpsuit long ,000000,jumpsuit,jumpsuit,3,warm_season,classic,work,bodoque,False,1,1.2
4290,af097c42-6031-4582-aacb-6c2dfc4ea905,Darlim Top cerise ,800000,top,tops,2,warm,classic,freetime,smooth,False,3,3.1
4291,af097c42-6031-4582-aacb-6c2dfc4ea905,Darlim Top cerise ,FFFFFF,top,tops,2,warm,classic,freetime,smooth,False,3,3.1
4292,af097c42-6031-4582-aacb-6c2dfc4ea905,Darlim Top cerise ,B94600,top,tops,2,warm,classic,freetime,smooth,False,3,3.1
4295,af097c42-6031-4582-aacb-6c2dfc4ea905,Darlim Top cerise ,000000,top,tops,2,warm,classic,freetime,smooth,False,3,3.1
4296,af097c42-6031-4582-aacb-6c2dfc4ea905,Darlim Top cerise ,00008b,top,tops,2,warm,classic,freetime,smooth,False,3,3.1
4357,d9f37d68-e530-48e4-a6e5-01bd591bb854,Season Shirt snow ,00008b,top,blouse,2,warm_season,boho,freetime,miniprint,False,3,3.1
4358,723e44c9-0137-45cc-a387-37b712eeb783,Season Shirt marrakech ,164A0A,top,blouse,2,warm_season,classic,freetime,floral,False,3,3.1
4397,c2ecaa48-0aa3-46ca-ba2d-3658efcf0c06,Pcbilly Tshirt foil ,D3D3D3,top,t-shirts,2,warm_season,boho,freetime,bodoque,False,3,3.1
4404,8f6493a1-33fa-4b08-bc12-4900d1113a5b,Onlcorinne Parka spring ,DFC8B2,outerwear,parka,3,cold_season,casual,freetime,smooth,False,4,4.1
4405,8f6493a1-33fa-4b08-bc12-4900d1113a5b,Onlcorinne Parka spring ,00008b,outerwear,parka,3,cold_season,casual,freetime,smooth,False,4,4.1
4406,f0a45fca-0d04-4270-9585-21b4817b224c,Silja Shirt true ,0000FF,top,blouse,3,warm_season,classic,work,floral,False,3,3.1
4407,f9ff80a7-9544-440a-a318-68614a1b3965,Mona Pant short ,008000,bottoms,shorts,3,warm_season,boho,freetime,smooth,False,2,2.2
4408,f9ff80a7-9544-440a-a318-68614a1b3965,Mona Pant short ,00008b,bottoms,shorts,3,warm_season,boho,freetime,smooth,False,2,2.2
4409,f9ff80a7-9544-440a-a318-68614a1b3965,Mona Pant short ,000000,bottoms,shorts,3,warm_season,boho,freetime,smooth,False,2,2.2
4411,32586724-6cae-4ced-bb0b-e9f94bd8bd49,Lina Pant short ,B94600,bottoms,shorts,3,warm,classic,freetime,smooth,False,2,2.2
4412,32586724-6cae-4ced-bb0b-e9f94bd8bd49,Lina Pant short ,000000,bottoms,shorts,3,warm,classic,freetime,smooth,False,2,2.2
4413,32586724-6cae-4ced-bb0b-e9f94bd8bd49,Lina Pant short ,164A0A,bottoms,shorts,3,warm,classic,freetime,smooth,False,2,2.2
4414,fbc6d88d-4772-40fb-91b4-db917383aeda,Huit Sweater majolica ,0000FF,top,sweaters,2,cold_season,boho,freetime,smooth,False,3,3.1
4415,fbc6d88d-4772-40fb-91b4-db917383aeda,Huit Sweater majolica ,000000,top,sweaters,2,cold_season,boho,freetime,smooth,False,3,3.1
4416,fbc6d88d-4772-40fb-91b4-db917383aeda,Huit Sweater majolica ,D84936,top,sweaters,2,cold_season,boho,freetime,smooth,False,3,3.1
4417,fbc6d88d-4772-40fb-91b4-db917383aeda,Huit Sweater majolica ,ECE9D6,top,sweaters,2,cold_season,boho,freetime,smooth,False,3,3.1
4418,3f2999a9-42d2-4b11-b7f5-8121bd2f2e8b,Pearl Top niur ,000000,top,tops,2,warm,classic,freetime,smooth,False,3,3.1
4419,550a3272-fd1a-4372-9efe-5a30cba2eb9e,Paja Dress knee ,00008b,dress,tunica,2,warm_season,boho,work,smooth,False,1,1.1
4420,77ca3fbc-d74e-4088-bb74-7555c4c077c1,Theo Bag sew ,462C0E,bag,crossbody,2,warm_season,boho,freetime,smooth,False,4,4.3
4421,77ca3fbc-d74e-4088-bb74-7555c4c077c1,Theo Bag sew ,DEB24C,bag,crossbody,2,warm_season,boho,freetime,smooth,False,4,4.3
4422,4a724e49-a815-4640-9b42-5d93db9e3161,Theone Bag sew ,462C0E,bag,envelope,3,warm_season,boho,freetime,smooth,False,4,4.3
4423,4a724e49-a815-4640-9b42-5d93db9e3161,Theone Bag sew ,DEB24C,bag,envelope,3,warm_season,boho,freetime,smooth,False,4,4.3
4435,c6a19268-8828-48ad-9349-f1921f63c835,Chic Tshirt beach ,5F5E5E,top,t-shirts,2,warm_season,street,freetime,smooth,False,3,3.1
4436,c6a19268-8828-48ad-9349-f1921f63c835,Chic Tshirt beach ,BBE2AD,top,t-shirts,2,warm_season,street,freetime,smooth,False,3,3.1
4437,5efe4371-343d-4602-b4d5-3adc8998ff64,Tiara Bag cahier ,462C0E,bag,crossbag,2,warm_season,boho,freetime,smooth,False,4,4.3
4438,5efe4371-343d-4602-b4d5-3adc8998ff64,Tiara Bag cahier ,DEB24C,bag,crossbag,2,warm_season,boho,freetime,smooth,False,4,4.3
4439,da8f5ca3-3f85-458f-a54b-27ad07d3b018,Tess Bag cahier ,A57E62,bag,envelope,2,warm_season,boho,freetime,smooth,False,4,4.3
4440,da8f5ca3-3f85-458f-a54b-27ad07d3b018,Tess Bag cahier ,B94600,bag,envelope,2,warm_season,boho,freetime,smooth,False,4,4.3
4441,da8f5ca3-3f85-458f-a54b-27ad07d3b018,Tess Bag cahier ,DEB24C,bag,envelope,2,warm_season,boho,freetime,smooth,False,4,4.3
4442,a18b2972-ea97-4a8c-8f10-18a1bb5f5efc,Talia Bag cahier ,A57E62,bag,shopper,2,warm_season,classic,freetime,smooth,False,4,4.3
4443,a18b2972-ea97-4a8c-8f10-18a1bb5f5efc,Talia Bag cahier ,B94600,bag,shopper,2,warm_season,classic,freetime,smooth,False,4,4.3
4444,a18b2972-ea97-4a8c-8f10-18a1bb5f5efc,Talia Bag cahier ,DEB24C,bag,shopper,2,warm_season,classic,freetime,smooth,False,4,4.3
4446,280bf501-50ec-4855-8840-b5949923dcf5,Thomas Bag cahier ,DEB24C,bag,envelope,2,warm_season,boho,freetime,smooth,False,4,4.3
4447,280bf501-50ec-4855-8840-b5949923dcf5,Thomas Bag cahier ,462C0E,bag,envelope,2,warm_season,boho,freetime,smooth,False,4,4.3
4448,881a1c62-f59b-4cdd-a48e-76e871b4d3cd,Syna Bag cahier ,DEB24C,bag,crossbag,2,warm_season,boho,freetime,smooth,False,4,4.3
4449,881a1c62-f59b-4cdd-a48e-76e871b4d3cd,Syna Bag cahier ,B94600,bag,crossbag,2,warm_season,boho,freetime,smooth,False,4,4.3
4450,881a1c62-f59b-4cdd-a48e-76e871b4d3cd,Syna Bag cahier ,A57E62,bag,crossbag,2,warm_season,boho,freetime,smooth,False,4,4.3
4451,58c76bc5-1082-4665-ba8f-0f3e1aae57af,Fina Scarf stampa ,F29985,scarf,handkerchief,3,warm_season,street,freetime,animal_print,False,4,4.2
4464,3d463970-6760-4362-95b7-588e84a88da1,Clio Dress film ,DEB24C,dress,with_pleat,3,warm_season,boho,freetime,printed,False,1,1.1
4465,8663feb5-6667-409a-8d56-03e0e02b553a,Closet Top alabama ,000081,top,tops,3,warm,boho,freetime,floral,False,3,3.1
4466,75328b05-5785-40f5-9c1d-148b6028a329,Closet Pant oklahoma ,000000,bottoms,culotte,3,warm,boho,freetime,floral,False,2,2.2
4467,eae7792d-9d2b-4339-b2bc-a652681c1597,Saphira Bag bohck ,000000,bag,shopper,3,warm_season,street,work,smooth,False,4,4.3
4468,eae7792d-9d2b-4339-b2bc-a652681c1597,Saphira Bag bohck ,B11730,bag,shopper,3,warm_season,street,work,smooth,False,4,4.3
4469,b5a38e32-a611-404c-8e54-93c2f098f7b6,Sandrine Bag bohck ,000000,bag,crossbag,2,warm_season,street,freetime,smooth,False,4,4.3
4470,b5a38e32-a611-404c-8e54-93c2f098f7b6,Sandrine Bag bohck ,B11730,bag,crossbag,2,warm_season,street,freetime,smooth,False,4,4.3
4471,e87cda70-8abd-479a-beb2-26631fb42b5d,Soterios Bag bohck ,000000,bag,crossbag,3,warm_season,street,freetime,smooth,False,4,4.3
4472,e87cda70-8abd-479a-beb2-26631fb42b5d,Soterios Bag bohck ,B11730,bag,crossbag,3,warm_season,street,freetime,smooth,False,4,4.3
4473,fc9f2d84-edb5-41b1-8294-1c00c2dd7a57,Sirena Bag bohck ,B11730,bag,crossbag,3,warm_season,boho,freetime,smooth,False,4,4.3
4474,fc9f2d84-edb5-41b1-8294-1c00c2dd7a57,Sirena Bag bohck ,000000,bag,crossbag,3,warm_season,boho,freetime,smooth,False,4,4.3
4489,0347502f-8715-48dd-955b-b2e0e923750f,Thea Bag sew ,B5A45F,bag,crossbag,4,warm_season,boho,freetime,smooth,False,4,4.3
4490,8bcda932-aa96-42d0-ba08-5958bef6aec7,Film Bag summer ,FFC0CB,bag,crossbag,3,warm_season,boho,freetime,ethnic,False,4,4.3
4491,7278b893-4379-4503-81a6-27a2fbc273e6,Plains Jumpsuit great ,00008b,jumpsuit,jumpsuit,3,warm_season,classic,work,smooth,False,1,1.2
4492,c183e68d-3c39-48ca-870f-7977aaaae8ef,Hailey Pant crop ,000000,bottoms,culotte,2,warm_season,boho,freetime,ethnic,False,2,2.2
4493,29a2b94e-21a5-4747-857f-7c4e0898b60d,Leaf Shirt tree ,ECE9D6,top,shirt,2,warm_season,classic,work,sheets,False,3,3.1
4507,9ffedfda-7f4a-4273-8819-dce2d291862d,Kalonice Foulard film ,0000FF,scarf,foulard,2,warm_season,boho,work,geometric,False,4,4.2
4508,9ffedfda-7f4a-4273-8819-dce2d291862d,Kalonice Foulard film ,40E0D0,scarf,foulard,2,warm_season,boho,work,geometric,False,4,4.2
4509,83bd0e8b-bd7d-48db-8a0d-87d56eb191f6,Cahier Foulard vesta ,000081,scarf,foulard,2,warm_season,boho,freetime,ethnic,False,4,4.2
4510,ee4e0a3e-6849-4369-bcaf-eab55cb10f55,Nmlauren Skirt may ,DEB24C,skirt,knitted,3,warm_season,boho,work,smooth,False,2,2.1
4520,40773707-51bc-4544-80e3-f39bccd6255d,Vicelia Jacket blazer ,ECE9D6,outerwear,blazer,3,warm_season,classic,work,smooth,False,4,4.1
4521,37c8e697-d99e-4f7d-baf3-8c5230c34ed6,Para Skirt green ,008000,skirt,circle_skirt,3,warm,classic,work,retro,False,2,2.1
4525,1f74e7a0-27c9-4b1c-992e-1009d8d50c10,Viamy Short chino ,A57E62,bottoms,shorts,3,warm,classic,freetime,smooth,False,2,2.2
4526,1f74e7a0-27c9-4b1c-992e-1009d8d50c10,Viamy Short chino ,FFC0CB,bottoms,shorts,3,warm,classic,freetime,smooth,False,2,2.2
4536,e9ee622d-2d17-4bd2-9f0e-baea1f506bd4,French Jeans denim ,000000,bottoms,cigarette,2,cold_season,casual,freetime,smooth,False,2,2.2
4547,b0d32738-b19c-41a0-83db-0267f72eccb6,Vilukis Jeans snow ,FFFFFF,bottoms,cigarette,3,warm_season,classic,freetime,vertical_stripes,False,2,2.2
4549,54e96925-0eff-4e71-8010-0f8c20be7512,French Jeans denim ,00008b,bottoms,cigarette,2,warm_season,casual,freetime,smooth,False,2,2.2
4558,b76ae768-5ecb-4d30-a61c-23be9653846a,Eton Sweater cherry ,87CEFA,top,hoodies,2,cold_season,casual,freetime,smooth,False,3,3.1
4559,b76ae768-5ecb-4d30-a61c-23be9653846a,Eton Sweater cherry ,808080,top,hoodies,2,cold_season,casual,freetime,smooth,False,3,3.1
4560,b76ae768-5ecb-4d30-a61c-23be9653846a,Eton Sweater cherry ,F29985,top,hoodies,2,cold_season,casual,freetime,smooth,False,3,3.1
4561,4bf403f9-3002-4471-83db-e41ee495ca92,Alexa Jeans cropped ,FFFFFF,bottoms,cigarette,2,warm_season,casual,freetime,smooth,False,2,2.2
4562,fe6f2ef3-ef72-449f-80d2-2065d3a1c0fa,Ihingrid Jacket blazer ,FFA500,outerwear,blazer,3,warm_season,minimal,freetime,smooth,False,4,4.1
4563,f088bf43-eab9-4153-8e38-57d8f709cba9,Iaruby Scarf ichi ,87CEFA,scarf,handkerchief,2,warm_season,boho,freetime,miniprint,False,4,4.2
4564,a09c7d54-90cf-4d54-bec7-5c1219ee6d6d,Striped Shirt collar ,FFFFFF,top,shirt,3,warm_season,boho,freetime,vertical_stripes,False,3,3.1
4565,a09c7d54-90cf-4d54-bec7-5c1219ee6d6d,Striped Shirt collar ,164A0A,top,shirt,3,warm_season,boho,freetime,vertical_stripes,False,3,3.1
4581,86ad4f0f-f742-4073-8fb3-e7239dec6031,Onlcarmen Jeans noos ,00008b,bottoms,cigarette,3,warm_season,casual,freetime,smooth,False,2,2.2
4587,a2638e63-e0c7-49b4-bc2d-b8bef962b4b2,Tiswa Pant one3 ,000081,bottoms,cigarette,3,warm_season,casual,freetime,smooth,True,2,2.2
4590,c625aae7-0412-43e2-b974-13a7560b7343,Charlior Pant stripes ,DFC8B2,bottoms,straight,3,warm_season,boho,freetime,vertical_stripes,False,2,2.2
4591,c625aae7-0412-43e2-b974-13a7560b7343,Charlior Pant stripes ,000081,bottoms,straight,3,warm_season,boho,freetime,vertical_stripes,False,2,2.2
4592,c625aae7-0412-43e2-b974-13a7560b7343,Charlior Pant stripes ,000000,bottoms,straight,3,warm_season,boho,freetime,vertical_stripes,False,2,2.2
4593,8765c000-29d3-4113-92ec-911c58160519,Majolica Top sweet ,000000,top,tops,3,warm,night,freetime,smooth,False,3,3.1
4594,930cfe0a-3d0f-4bb3-8a39-372b5cab29da,Reva Skirt onado ,666633,skirt,tube,4,warm_season,street,freetime,army,False,2,2.1
4597,1c628278-3734-4f26-8195-8c9b196fd958,Felicity Shirt aot ,DEB24C,top,t-shirts,3,warm,casual,freetime,sheets,False,3,3.1
4610,ee575bad-ff5c-4eb2-84b6-e9c792cf20ba,Radia Pant five ,DEB24C,bottoms,culotte,3,warm,classic,work,smooth,False,2,2.2
4611,ee575bad-ff5c-4eb2-84b6-e9c792cf20ba,Radia Pant five ,000000,bottoms,culotte,3,warm,classic,work,smooth,False,2,2.2
4612,ee575bad-ff5c-4eb2-84b6-e9c792cf20ba,Radia Pant five ,666633,bottoms,culotte,3,warm,classic,work,smooth,False,2,2.2
4622,a25bf4f4-e1b5-4e72-ac32-89af0b4b9b6a,Lenas Jeans colors ,40E0D0,bottoms,cigarette,2,warm_season,street,freetime,smooth,False,2,2.2
4623,a25bf4f4-e1b5-4e72-ac32-89af0b4b9b6a,Lenas Jeans colors ,000000,bottoms,cigarette,2,warm_season,street,freetime,smooth,False,2,2.2
4662,1fcbea61-3489-400b-b045-4789c81311c9,Sarah Pant short ,000000,bottoms,shorts,2,warm,classic,freetime,smooth,False,2,2.2
4663,1fcbea61-3489-400b-b045-4789c81311c9,Sarah Pant short ,800000,bottoms,shorts,2,warm,classic,freetime,smooth,False,2,2.2
4668,1fcbea61-3489-400b-b045-4789c81311c9,Sarah Pant short ,00008b,bottoms,shorts,2,warm,classic,freetime,smooth,False,2,2.2
4669,1fcbea61-3489-400b-b045-4789c81311c9,Sarah Pant short ,F29985,bottoms,shorts,2,warm,classic,freetime,smooth,False,2,2.2
4670,1fcbea61-3489-400b-b045-4789c81311c9,Sarah Pant short ,DEB24C,bottoms,shorts,2,warm,classic,freetime,smooth,False,2,2.2
4671,1fcbea61-3489-400b-b045-4789c81311c9,Sarah Pant short ,666633,bottoms,shorts,2,warm,classic,freetime,smooth,False,2,2.2
4672,1fcbea61-3489-400b-b045-4789c81311c9,Sarah Pant short ,40E0D0,bottoms,shorts,2,warm,classic,freetime,smooth,False,2,2.2
4727,229e05ed-b5c6-4d28-928c-7b1d463deddb,Onado Skirt denim ,9A8176,skirt,tube,2,warm_season,casual,freetime,smooth,False,2,2.1
4728,229e05ed-b5c6-4d28-928c-7b1d463deddb,Onado Skirt denim ,000081,skirt,tube,2,warm_season,casual,freetime,smooth,False,2,2.1
4729,229e05ed-b5c6-4d28-928c-7b1d463deddb,Onado Skirt denim ,5F5E5E,skirt,tube,2,warm_season,casual,freetime,smooth,False,2,2.1
4730,229e05ed-b5c6-4d28-928c-7b1d463deddb,Onado Skirt denim ,164A0A,skirt,tube,2,warm_season,casual,freetime,smooth,False,2,2.1
4731,229e05ed-b5c6-4d28-928c-7b1d463deddb,Onado Skirt denim ,800000,skirt,tube,2,warm_season,casual,freetime,smooth,False,2,2.1
4732,229e05ed-b5c6-4d28-928c-7b1d463deddb,Onado Skirt denim ,000000,skirt,tube,2,warm_season,casual,freetime,smooth,False,2,2.1
4733,d224a048-aafd-4be6-9683-761a4d8b2169,One Skirt denim ,000000,skirt,tube,2,cold_season,casual,freetime,smooth,False,2,2.1
4744,3239b291-e62d-4f31-a2ec-673051686178,Doll Skirt gold ,000000,skirt,flared,3,warm_season,boho,freetime,polka_dot,False,2,2.1
4749,3e4d54c0-ecd9-40df-88a5-a1ff63730b44,Pcsada Jacket biker ,A57E62,outerwear,biker,4,warm_season,street,freetime,animal_print,False,4,4.1
4752,a512302d-01ad-40b6-af41-77da523c339e,Sanne Shirt soft ,000000,top,blouse,2,cold_season,classic,work,smooth,False,3,3.1
4753,a4333d7a-46c5-4a18-baba-a96f7ade6a07,Majolica Skirt alabama ,C7A2A2,skirt,pleated,3,warm,boho,freetime,floral,False,2,2.1
4755,03000c2e-33e4-458a-9de1-deebbeed1de3,Seersucker Short lines ,000000,bottoms,bermuda,2,warm,boho,freetime,vertical_stripes,False,2,2.2
4900,3fbd87f9-e8a7-4533-bf0b-f35906cc47ee,Laura Jacket paris ,00008b,outerwear,jacket,4,mid_season,smart,work,smooth,False,4,4.1
4901,3fbd87f9-e8a7-4533-bf0b-f35906cc47ee,Laura Jacket paris ,800000,outerwear,jacket,4,mid_season,smart,work,smooth,False,4,4.1
4902,3fbd87f9-e8a7-4533-bf0b-f35906cc47ee,Laura Jacket paris ,808080,outerwear,jacket,4,mid_season,smart,work,smooth,False,4,4.1
4903,3fbd87f9-e8a7-4533-bf0b-f35906cc47ee,Laura Jacket paris ,DEB24C,outerwear,jacket,4,mid_season,smart,work,smooth,False,4,4.1
4904,3fbd87f9-e8a7-4533-bf0b-f35906cc47ee,Laura Jacket paris ,FFC0CB,outerwear,jacket,4,mid_season,smart,work,smooth,False,4,4.1
4905,3fbd87f9-e8a7-4533-bf0b-f35906cc47ee,Laura Jacket paris ,B11730,outerwear,jacket,4,mid_season,smart,work,smooth,False,4,4.1
4908,3fbd87f9-e8a7-4533-bf0b-f35906cc47ee,Laura Jacket paris ,DFC8B2,outerwear,jacket,4,mid_season,smart,work,smooth,False,4,4.1
4909,3fbd87f9-e8a7-4533-bf0b-f35906cc47ee,Laura Jacket paris ,0000FF,outerwear,jacket,4,mid_season,smart,work,smooth,False,4,4.1
4916,3fbd87f9-e8a7-4533-bf0b-f35906cc47ee,Laura Jacket paris ,000000,outerwear,jacket,4,mid_season,smart,work,smooth,False,4,4.1
4919,3fbd87f9-e8a7-4533-bf0b-f35906cc47ee,Laura Jacket paris ,FFD200,outerwear,jacket,4,mid_season,smart,work,smooth,False,4,4.1
4920,3fbd87f9-e8a7-4533-bf0b-f35906cc47ee,Laura Jacket paris ,C9C9C9,outerwear,jacket,4,mid_season,smart,work,smooth,False,4,4.1
4921,3fbd87f9-e8a7-4533-bf0b-f35906cc47ee,Laura Jacket paris ,B5A45F,outerwear,jacket,4,mid_season,smart,work,smooth,False,4,4.1
4953,f14f7edb-a65c-48fc-ae6d-c33cdd1b07d5,Grace Jeans denim ,00008b,bottoms,cigarette,2,cold_season,street,freetime,smooth,False,2,2.2
4954,f8f2a0f9-3a06-47e6-964a-3f338ded080a,Tula Jeans plus ,000000,bottoms,cigarette,2,warm_season,street,work,smooth,False,2,2.2
4955,f8f2a0f9-3a06-47e6-964a-3f338ded080a,Tula Jeans plus ,000081,bottoms,cigarette,2,warm_season,street,work,smooth,False,2,2.2
4967,0cf77f05-5437-4230-8729-2803cb6a810d,Jeil Pant colours ,B94600,bottoms,chino,2,warm_season,classic,work,smooth,False,2,2.2
4968,92e25150-dde9-4054-ba21-61a34e726352,Majo Shirt hippie ,462C0E,top,shirt,3,cold_season,classic,work,miniprint,False,3,3.1
4970,ece9cf7c-46b5-4f91-a38b-f311eb3cbef8,Majo Cardigan breeze ,FFFFFF,top,cardigan,2,cold_season,classic,freetime,smooth,False,3,3.1
4971,ece9cf7c-46b5-4f91-a38b-f311eb3cbef8,Majo Cardigan breeze ,FFFF00,top,cardigan,2,cold_season,classic,freetime,smooth,False,3,3.1
4973,a5d4b26e-8aa9-4e41-8c79-9e04761b747e,Minnie Cardigan knit ,FFC0CB,top,cardigan,2,warm_season,classic,freetime,smooth,False,3,3.1
4974,a5d4b26e-8aa9-4e41-8c79-9e04761b747e,Minnie Cardigan knit ,000000,top,cardigan,2,warm_season,classic,freetime,smooth,False,3,3.1
4975,a5d4b26e-8aa9-4e41-8c79-9e04761b747e,Minnie Cardigan knit ,DEB24C,top,cardigan,2,warm_season,classic,freetime,smooth,False,3,3.1
4976,665d3eda-072a-4793-89a7-6743eed37458,Athan Tshirt ward ,00008b,top,t-shirts,2,warm_season,casual,freetime,horizontal_stripes,False,3,3.1
4977,665d3eda-072a-4793-89a7-6743eed37458,Athan Tshirt ward ,808080,top,t-shirts,2,warm_season,casual,freetime,horizontal_stripes,False,3,3.1
4979,4c4750af-ae97-41ce-aa82-76e746bffd06,Icon Skirt flowers ,000000,skirt,frill,3,warm,boho,freetime,floral,False,2,2.1
4980,4c4750af-ae97-41ce-aa82-76e746bffd06,Icon Skirt flowers ,DFC8B2,skirt,frill,3,warm,boho,freetime,floral,False,2,2.1
4981,7cc47752-de4f-4564-9629-f1951d01bc42,Ikka Sweater ycoo ,DEB24C,top,cardigan,3,cold_season,boho,freetime,smooth,False,3,3.1
4982,22e2bd2b-4935-45d3-a0da-3689350e65ad,Lunar Dress noir ,000000,dress,puff,4,warm_season,boho,freetime,polka_dot,False,1,1.1
4983,5a50d7a6-2752-4bd8-a60c-3da6be48fe7a,Anja Jacket suede ,DEB24C,outerwear,bomber,3,cold_season,casual,freetime,smooth,False,4,4.1
